Idx,InputLen,InferenceLatency,InferenceLatencyP99,Admitted,Deadline
776,20,584.8944869358093,1067.8900449757896,37066.666666666664,37366.666666666664
777,8,717.2987319063395,1067.8900449757896,37133.333333333336,37433.333333333336
778,7,601.1858549900353,1067.8900449757896,37200.0,37500.0
779,9,649.534696014598,1067.8900449757896,37266.666666666664,37566.666666666664
780,7,535.8521050075069,1067.8900449757896,37333.333333333336,37633.333333333336
781,8,602.4978499626741,1067.8900449757896,37400.0,37700.0
782,7,663.9463809551671,1067.8900449757896,37466.666666666664,37766.666666666664
783,3,766.8474819511175,1067.8900449757896,37533.333333333336,37833.333333333336
784,20,531.7102340050042,1067.8900449757896,37600.0,37900.0
785,18,616.6607440682128,1067.8900449757896,37666.666666666664,37966.666666666664
786,10,501.78106396924704,1067.8900449757896,37733.333333333336,38033.333333333336
787,36,788.5239419993013,1067.8900449757896,37800.0,38100.0
788,24,575.7896460127085,1067.8900449757896,37866.666666666664,38166.666666666664
789,25,1049.4088290724903,1067.8900449757896,37933.333333333336,38233.333333333336
790,6,736.1774999881163,1067.8900449757896,38000.0,38300.0
791,4,696.2214509258047,1067.8900449757896,38333.333333333336,38633.333333333336
792,4,597.2365979105234,1067.8900449757896,38666.666666666664,38966.666666666664
793,21,741.833931999281,1067.8900449757896,39000.0,39300.0
794,9,519.649020046927,1067.8900449757896,40000.0,40300.0
795,3,708.8760579936206,1067.8900449757896,40125.0,40425.0
796,10,498.0817999457941,1067.8900449757896,40250.0,40550.0
797,13,788.8033370254561,1067.8900449757896,40375.0,40675.0
798,41,981.959271011874,1067.8900449757896,40500.0,40800.0
799,34,682.7314370311797,1067.8900449757896,40625.0,40925.0
800,7,658.3340449724346,1067.8900449757896,40750.0,41050.0
801,7,885.678174905479,1067.8900449757896,40875.0,41175.0
802,7,579.585293889977,1067.8900449757896,41000.0,41300.0
803,6,659.2317710164934,1067.8900449757896,42000.0,42300.0
804,11,584.670522948727,1067.8900449757896,42058.82352941176,42358.82352941176
805,4,919.67972391285,1067.8900449757896,42117.64705882353,42417.64705882353
806,6,611.776739009656,1067.8900449757896,42176.470588235294,42476.470588235294
807,11,524.1301760543138,1067.8900449757896,42235.294117647056,42535.294117647056
808,6,635.6432309839875,1067.8900449757896,42294.117647058825,42594.117647058825
809,20,756.1808240134269,1067.8900449757896,42352.94117647059,42652.94117647059
810,14,575.1496590673923,1067.8900449757896,42411.76470588235,42711.76470588235
811,11,698.0191969778389,1067.8900449757896,42470.58823529412,42770.58823529412
812,10,579.9432910280302,1067.8900449757896,42529.41176470588,42829.41176470588
813,29,1024.8917280696332,1067.8900449757896,42588.23529411765,42888.23529411765
814,7,645.0646420707926,1067.8900449757896,42647.05882352941,42947.05882352941
815,16,604.822873021476,1067.8900449757896,42705.882352941175,43005.882352941175
816,8,538.8676599832252,1067.8900449757896,42764.705882352944,43064.705882352944
817,34,801.1478300904855,1067.8900449757896,42823.529411764706,43123.529411764706
818,9,575.4518440226093,1067.8900449757896,42882.35294117647,43182.35294117647
819,12,570.8304769359529,1067.8900449757896,42941.17647058824,43241.17647058824
820,22,663.4499370120466,1067.8900449757896,43000.0,43300.0
821,7,579.4975800672546,1067.8900449757896,43333.333333333336,43633.333333333336
822,5,622.5463940063491,1067.8900449757896,43666.666666666664,43966.666666666664
823,7,671.8217700254172,1067.8900449757896,44000.0,44300.0
824,38,828.7169119575992,1067.8900449757896,44200.0,44500.0
825,13,439.48672502301633,1067.8900449757896,44400.0,44700.0
826,33,848.6954569816589,1067.8900449757896,44600.0,44900.0
827,15,778.9117259671912,1067.8900449757896,44800.0,45100.0
828,5,678.5871470347047,1067.8900449757896,45000.0,45300.0
829,10,559.8218750674278,1067.8900449757896,45333.333333333336,45633.333333333336
830,7,700.270907022059,1067.8900449757896,45666.666666666664,45966.666666666664
831,15,517.0292260590941,1067.8900449757896,46000.0,46300.0
832,16,595.8004760323092,1067.8900449757896,46500.0,46800.0
833,22,571.8028369592503,1067.8900449757896,47000.0,47300.0
834,21,556.0064469464123,1067.8900449757896,47100.0,47400.0
835,20,777.4331689579412,1067.8900449757896,47200.0,47500.0
836,5,722.2247660392895,1067.8900449757896,47300.0,47600.0
837,8,612.4858179828152,1067.8900449757896,47400.0,47700.0
838,21,521.6081159887835,1067.8900449757896,47500.0,47800.0
839,52,952.5789520703256,1067.8900449757896,47600.0,47900.0
840,11,633.241752977483,1067.8900449757896,47700.0,48000.0
841,13,577.8431970393285,1067.8900449757896,47800.0,48100.0
842,9,551.07762303669,1067.8900449757896,47900.0,48200.0
843,6,599.450904992409,1067.8900449757896,48000.0,48300.0
844,11,592.1095720259473,1067.8900449757896,48333.333333333336,48633.333333333336
845,39,1132.9044089652598,1067.8900449757896,48666.666666666664,48966.666666666664
846,13,806.044612894766,1067.8900449757896,49000.0,49300.0
847,5,682.3272949550301,1067.8900449757896,49200.0,49500.0
848,52,971.1978210834786,1067.8900449757896,49400.0,49700.0
849,9,567.0293080620468,1067.8900449757896,49600.0,49900.0
850,36,880.0707650370896,1067.8900449757896,49800.0,50100.0
851,7,720.4119029920548,1067.8900449757896,50000.0,50300.0
852,13,646.9544530846179,1067.8900449757896,50333.333333333336,50633.333333333336
853,5,592.4480449175462,1067.8900449757896,50666.666666666664,50966.666666666664
854,17,798.0067329481244,1067.8900449757896,51000.0,51300.0
855,21,470.42775398585945,1067.8900449757896,51200.0,51500.0
856,11,634.3490540748462,1067.8900449757896,51400.0,51700.0
857,6,683.8324819691479,1067.8900449757896,51600.0,51900.0
858,5,845.5208650557324,1067.8900449757896,51800.0,52100.0
859,12,528.1843369593844,1067.8900449757896,52000.0,52300.0
860,3,576.5201769536361,1067.8900449757896,52500.0,52800.0
861,8,574.9631710350513,1067.8900449757896,53000.0,53300.0
862,10,536.5613719914109,1067.8900449757896,53333.333333333336,53633.333333333336
863,20,561.2006429582834,1067.8900449757896,53666.666666666664,53966.666666666664
864,25,734.4125580275431,1067.8900449757896,54000.0,54300.0
865,12,497.9161800583825,1067.8900449757896,54250.0,54550.0
866,5,694.9583069654182,1067.8900449757896,54500.0,54800.0
867,3,866.0607179626822,1067.8900449757896,54750.0,55050.0
868,7,657.3857309995219,1067.8900449757896,55000.0,55300.0
869,27,1157.5442630564794,1067.8900449757896,55166.666666666664,55466.666666666664
870,10,514.9971270002425,1067.8900449757896,55333.333333333336,55633.333333333336
871,7,633.3694879431278,1067.8900449757896,55500.0,55800.0
872,15,575.2140720142052,1067.8900449757896,55666.666666666664,55966.666666666664
873,5,776.9335879711434,1067.8900449757896,55833.333333333336,56133.333333333336
874,41,895.5641189822927,1067.8900449757896,56000.0,56300.0
875,34,675.7219199789688,1067.8900449757896,56200.0,56500.0
876,3,827.0260320277885,1067.8900449757896,56400.0,56700.0
877,7,593.7684680102393,1067.8900449757896,56600.0,56900.0
878,5,658.8381220353767,1067.8900449757896,56800.0,57100.0
879,3,834.1277269646525,1067.8900449757896,57000.0,57300.0
880,10,495.4267920693383,1067.8900449757896,58000.0,58300.0
881,46,801.7767660785466,1067.8900449757896,58250.0,58550.0
882,15,553.565873997286,1067.8900449757896,58500.0,58800.0
883,4,612.4725800473243,1067.8900449757896,58750.0,59050.0
884,10,532.1089819772169,1067.8900449757896,59000.0,59300.0
885,16,653.1834070337936,1067.8900449757896,60000.0,60300.0
886,4,776.0604129871354,1067.8900449757896,60142.857142857145,60442.857142857145
887,15,544.7227730182931,1067.8900449757896,60285.71428571428,60585.71428571428
888,25,745.2531999442726,1067.8900449757896,60428.57142857143,60728.57142857143
889,16,670.4977069748566,1067.8900449757896,60571.42857142857,60871.42857142857
890,8,809.7030440112576,1067.8900449757896,60714.28571428572,61014.28571428572
891,6,598.1615229975432,1067.8900449757896,60857.142857142855,61157.142857142855
892,20,548.8731099758297,1067.8900449757896,61000.0,61300.0
893,22,820.0452310265973,1067.8900449757896,61166.666666666664,61466.666666666664
894,49,857.160520972684,1067.8900449757896,61333.333333333336,61633.333333333336
895,29,1012.9513199208304,1067.8900449757896,61500.0,61800.0
896,10,552.8354329289868,1067.8900449757896,61666.666666666664,61966.666666666664
897,7,600.8155290037394,1067.8900449757896,61833.333333333336,62133.333333333336
898,7,721.0760590387508,1067.8900449757896,62000.0,62300.0
899,3,948.2729489682242,1067.8900449757896,62200.0,62500.0
900,10,557.437674026005,1067.8900449757896,62400.0,62700.0
901,3,614.2689819680527,1067.8900449757896,62600.0,62900.0
902,11,591.1867680260912,1067.8900449757896,62800.0,63100.0
903,15,678.4517100313678,1067.8900449757896,63000.0,63300.0
904,26,782.3862979421392,1067.8900449757896,63333.333333333336,63633.333333333336
905,8,599.5295799802989,1067.8900449757896,63666.666666666664,63966.666666666664
906,6,748.445336939767,1067.8900449757896,64000.0,64300.0
907,16,542.5040269037709,1067.8900449757896,64166.666666666664,64466.666666666664
908,15,557.6743920100853,1067.8900449757896,64333.333333333336,64633.333333333336
909,24,575.8879140485078,1067.8900449757896,64500.0,64800.0
910,10,530.6850110646337,1067.8900449757896,64666.666666666664,64966.666666666664
911,18,435.7312850188464,1067.8900449757896,64833.333333333336,65133.333333333336
912,7,556.5585449803621,1067.8900449757896,65000.0,65300.0
913,25,953.1008249614388,1067.8900449757896,65200.0,65500.0
914,37,1182.5501549756154,1067.8900449757896,65400.0,65700.0
915,9,635.1517329458147,1067.8900449757896,65600.0,65900.0
916,6,605.2768329391256,1067.8900449757896,65800.0,66100.0
917,7,636.7937540635467,1067.8900449757896,66000.0,66300.0
918,23,508.7819480104372,1067.8900449757896,66200.0,66500.0
919,13,608.7764980038628,1067.8900449757896,66400.0,66700.0
920,7,790.6347180251032,1067.8900449757896,66600.0,66900.0
921,6,732.3980339569971,1067.8900449757896,66800.0,67100.0
922,35,775.7844370789826,1067.8900449757896,67000.0,67300.0
923,7,640.7651950139552,1067.8900449757896,67071.42857142857,67371.42857142857
924,37,1150.4469879437238,1067.8900449757896,67142.85714285714,67442.85714285714
925,4,639.8027919931337,1067.8900449757896,67214.28571428571,67514.28571428571
926,17,854.0023600216955,1067.8900449757896,67285.71428571429,67585.71428571429
927,12,525.3599410643801,1067.8900449757896,67357.14285714286,67657.14285714286
928,9,575.9731129510328,1067.8900449757896,67428.57142857143,67728.57142857143
929,10,551.5097780153155,1067.8900449757896,67500.0,67800.0
930,13,487.6753670396283,1067.8900449757896,67571.42857142857,67871.42857142857
931,7,676.9300310406834,1067.8900449757896,67642.85714285714,67942.85714285714
932,5,671.0144029930234,1067.8900449757896,67714.28571428571,68014.28571428571
933,8,486.8821609998122,1067.8900449757896,67785.71428571429,68085.71428571429
934,8,758.8024400174618,1067.8900449757896,67857.14285714286,68157.14285714286
935,25,815.3297989629209,1067.8900449757896,67928.57142857143,68228.57142857143
936,8,566.9156460789964,1067.8900449757896,68000.0,68300.0
937,8,519.001538050361,1067.8900449757896,68076.92307692308,68376.92307692308
938,5,794.2328200442716,1067.8900449757896,68153.84615384616,68453.84615384616
939,7,487.4415649101138,1067.8900449757896,68230.76923076923,68530.76923076923
940,8,573.169594979845,1067.8900449757896,68307.69230769231,68607.69230769231
941,5,710.6599489925429,1067.8900449757896,68384.61538461539,68684.61538461539
942,23,650.538848945871,1067.8900449757896,68461.53846153847,68761.53846153847
943,3,744.5241160457954,1067.8900449757896,68538.46153846153,68838.46153846153
944,11,584.6774270758033,1067.8900449757896,68615.38461538461,68915.38461538461
945,8,528.897445066832,1067.8900449757896,68692.30769230769,68992.30769230769
946,8,541.1739529808983,1067.8900449757896,68769.23076923077,69069.23076923077
947,36,883.9968739775941,1067.8900449757896,68846.15384615384,69146.15384615384
948,3,627.7898430125788,1067.8900449757896,68923.07692307692,69223.07692307692
949,20,564.4506949465722,1067.8900449757896,69000.0,69300.0
950,11,579.0550929959863,1067.8900449757896,69050.0,69350.0
951,5,686.4005629904568,1067.8900449757896,69100.0,69400.0
952,10,563.166534062475,1067.8900449757896,69150.0,69450.0
953,9,675.9023400954902,1067.8900449757896,69200.0,69500.0
954,16,608.5688089951873,1067.8900449757896,69250.0,69550.0
955,9,652.737271040678,1067.8900449757896,69300.0,69600.0
956,7,654.529967927374,1067.8900449757896,69350.0,69650.0
957,9,573.2133570127189,1067.8900449757896,69400.0,69700.0
958,22,486.1440849490464,1067.8900449757896,69450.0,69750.0
959,8,597.6216139970347,1067.8900449757896,69500.0,69800.0
960,19,651.4852429972962,1067.8900449757896,69550.0,69850.0
961,19,584.3927320092916,1067.8900449757896,69600.0,69900.0
962,18,613.8117529917508,1067.8900449757896,69650.0,69950.0
963,16,530.4396910360083,1067.8900449757896,69700.0,70000.0
964,5,803.2114820089191,1067.8900449757896,69750.0,70050.0
965,9,464.7995459381491,1067.8900449757896,69800.0,70100.0
966,4,726.7178620677441,1067.8900449757896,69850.0,70150.0
967,8,765.744793927297,1067.8900449757896,69900.0,70200.0
968,18,550.0823779730126,1067.8900449757896,69950.0,70250.0
969,19,570.5080019542947,1067.8900449757896,70000.0,70300.0
970,25,923.9748161053284,1067.8900449757896,70037.03703703704,70337.03703703704
971,11,504.1095339693129,1067.8900449757896,70074.07407407407,70374.07407407407
972,10,480.5253710364923,1067.8900449757896,70111.11111111111,70411.11111111111
973,28,923.9592510275544,1067.8900449757896,70148.14814814815,70448.14814814815
974,4,868.2234060252085,1067.8900449757896,70185.18518518518,70485.18518518518
975,13,608.1405450822785,1067.8900449757896,70222.22222222222,70522.22222222222
976,7,669.8992369929329,1067.8900449757896,70259.25925925926,70559.25925925926
977,20,532.6040050713345,1067.8900449757896,70296.29629629629,70596.29629629629
978,12,576.0132239665836,1067.8900449757896,70333.33333333333,70633.33333333333
979,14,656.5163609338924,1067.8900449757896,70370.37037037036,70670.37037037036
980,15,699.6466460404918,1067.8900449757896,70407.4074074074,70707.4074074074
981,5,583.8979780673981,1067.8900449757896,70444.44444444444,70744.44444444444
982,11,507.5910789892077,1067.8900449757896,70481.48148148147,70781.48148148147
983,19,526.4922080095857,1067.8900449757896,70518.51851851853,70818.51851851853
984,3,833.4435469005257,1067.8900449757896,70555.55555555556,70855.55555555556
985,10,524.3324569892138,1067.8900449757896,70592.5925925926,70892.5925925926
986,34,785.7755279401317,1067.8900449757896,70629.62962962964,70929.62962962964
987,3,678.8056619698182,1067.8900449757896,70666.66666666667,70966.66666666667
988,20,432.88029998075217,1067.8900449757896,70703.70370370371,71003.70370370371
989,3,727.638672105968,1067.8900449757896,70740.74074074074,71040.74074074074
990,5,650.6849230499938,1067.8900449757896,70777.77777777778,71077.77777777778
991,5,750.8819430368021,1067.8900449757896,70814.81481481482,71114.81481481482
992,9,569.8772629257292,1067.8900449757896,70851.85185185185,71151.85185185185
993,5,576.0594069724903,1067.8900449757896,70888.88888888889,71188.88888888889
994,4,662.7498680027202,1067.8900449757896,70925.92592592593,71225.92592592593
995,17,540.5146640259773,1067.8900449757896,70962.96296296296,71262.96296296296
996,5,669.1094330744818,1067.8900449757896,71000.0,71300.0
997,4,694.4179140264168,1067.8900449757896,71045.45454545454,71345.45454545454
998,5,689.6459549898282,1067.8900449757896,71090.90909090909,71390.90909090909
999,5,641.4619199931622,1067.8900449757896,71136.36363636363,71436.36363636363
1000,4,657.0127729792148,1067.8900449757896,71181.81818181818,71481.81818181818
1001,13,620.404553017579,1067.8900449757896,71227.27272727272,71527.27272727272
1002,21,579.2107039596885,1067.8900449757896,71272.72727272728,71572.72727272728
1003,6,560.0414200453088,1067.8900449757896,71318.18181818182,71618.18181818182
1004,7,708.8806430110708,1067.8900449757896,71363.63636363637,71663.63636363637
1005,5,787.9132259404287,1067.8900449757896,71409.09090909091,71709.09090909091
1006,5,633.0610570730641,1067.8900449757896,71454.54545454546,71754.54545454546
1007,50,703.5146050620824,1067.8900449757896,71500.0,71800.0
1008,27,817.5858119502664,1067.8900449757896,71545.45454545454,71845.45454545454
1009,22,590.2762120822445,1067.8900449757896,71590.90909090909,71890.90909090909
1010,10,583.0419340636581,1067.8900449757896,71636.36363636363,71936.36363636363
1011,4,593.5724939918146,1067.8900449757896,71681.81818181818,71981.81818181818
1012,7,683.8230430148542,1067.8900449757896,71727.27272727272,72027.27272727272
1013,7,493.7761100009084,1067.8900449757896,71772.72727272728,72072.72727272728
1014,6,712.4888080870733,1067.8900449757896,71818.18181818182,72118.18181818182
1015,8,537.2801009798422,1067.8900449757896,71863.63636363637,72163.63636363637
1016,11,552.1049560047686,1067.8900449757896,71909.09090909091,72209.09090909091
1017,9,507.1023820200935,1067.8900449757896,71954.54545454546,72254.54545454546
1018,44,819.5120349992067,1067.8900449757896,72000.0,72300.0
1019,12,808.6134670302272,1067.8900449757896,72050.0,72350.0
1020,9,494.4817880168557,1067.8900449757896,72100.0,72400.0
1021,6,603.1137790996581,1067.8900449757896,72150.0,72450.0
1022,9,639.1314109787345,1067.8900449757896,72200.0,72500.0
1023,14,633.284286945127,1067.8900449757896,72250.0,72550.0
1024,28,819.7151379426941,1067.8900449757896,72300.0,72600.0
1025,7,752.756568021141,1067.8900449757896,72350.0,72650.0
1026,9,502.4094339460135,1067.8900449757896,72400.0,72700.0
1027,7,538.8903650455177,1067.8900449757896,72450.0,72750.0
1028,22,697.7126389974728,1067.8900449757896,72500.0,72800.0
1029,22,581.6839219769463,1067.8900449757896,72550.0,72850.0
1030,10,502.049976028502,1067.8900449757896,72600.0,72900.0
1031,5,733.3275949349627,1067.8900449757896,72650.0,72950.0
1032,20,659.3989318935201,1067.8900449757896,72700.0,73000.0
1033,9,745.9856290370226,1067.8900449757896,72750.0,73050.0
1034,4,734.6566090127453,1067.8900449757896,72800.0,73100.0
1035,20,674.2722929921001,1067.8900449757896,72850.0,73150.0
1036,8,581.5259600058198,1067.8900449757896,72900.0,73200.0
1037,12,526.7832599347457,1067.8900449757896,72950.0,73250.0
